Prompt,actual_intent,predicted_intent,intent_match,actual_domain,predicted_domain,domain_match,confidence,raw_confidence,margin,source,agreement,is_confusion_pair,gate_reason
Caretaker name and address from the Part D record.,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.999621266416537,0.6406560556270224,0.9995092714200191,ensemble,True,False,pass
What is the caretaker's name for member 77234581?,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.9943003632310613,0.38009278334434315,0.9929232220298263,ensemble,True,False,pass
Show the caretaker details from Medicare.,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.9993807122264352,0.5992948072540492,0.9992624528646582,ensemble,True,False,pass
Is there a caretaker on file for this member?,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.999655490938039,0.6324007306184902,0.9996255700249445,ensemble,True,False,pass
Caretaker information for member 44781239.,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.995067374157874,0.39786509323251407,0.9938963940796747,ensemble,True,False,pass
Who is listed as the caretaker for this beneficiary?,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.9941265428088261,0.38166929361508334,0.9932129237087848,ensemble,True,False,pass
Pull the caretaker name from the Part D record.,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.9996287496935747,0.6341879815567906,0.9995181445398624,ensemble,True,False,pass
Show the authorized representative for this Medicare member.,member_caretaker_info,prior_auth_info,False,member_domain,cap_api,False,0.28806927128685705,0.10943249399517709,0.03858978105379262,ensemble,False,False,disagreement
What language preference is set for member 88654321?,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.9976271667108805,0.46100353965079455,0.9972230513854696,ensemble,True,False,pass
Show the mbrLangCode for this member.,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.9923721179943726,0.3988743604983501,0.9885048512775858,ensemble,True,False,pass
What is the communication language on file?,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.9075685979544617,0.3123805308479938,0.9046040403660136,ensemble,False,False,disagreement
Language code for member 77234581.,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.9940653173802306,0.38056512107887436,0.9931710284924715,ensemble,True,False,pass
What language does this member prefer?,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.9997419646843564,0.6552535213600096,0.9997182447775055,ensemble,True,False,pass
Show the language preference indicator.,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.9919551998552432,0.35088137499405736,0.9902990551233001,ensemble,True,False,pass
Member language setting for member 44781239.,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.9980326209202153,0.48264498783160337,0.9977969678903323,ensemble,True,False,pass
Is there a language code on this member's record?,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.9981818929638812,0.4671326556725921,0.9979732678482988,ensemble,True,False,pass
What is the preferred language for communication?,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.9899076467252208,0.37321424397384856,0.9854225347710186,ensemble,True,False,pass
Language pref?,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.9954195621368486,0.44263137103750627,0.9937299607325786,ensemble,True,False,pass
What discount program is assigned to member 88654321?,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.9952348367760133,0.3828649165448398,0.9945563109735639,ensemble,True,False,pass
Show the discount program type for this member.,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.9999703730424617,0.8384861796147137,0.9999609786708564,ensemble,True,False,pass
Is there a discount program on file?,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.9949486560049987,0.36959482956085526,0.9945894283729422,ensemble,True,False,pass
Discount program for member 77234581.,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.9090956878560765,0.31642369955115457,0.9070459449697337,ensemble,False,False,disagreement
What type of discount is applied to this member's account?,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.994620633529024,0.40012074906760986,0.9930135890861689,ensemble,True,False,pass
Show the member discount program indicator.,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.9966378783658244,0.41038432255225704,0.9963431807060813,ensemble,True,False,pass
Does this member have a discount program assigned?,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.9998030218570358,0.6887823134486865,0.9997623924162475,ensemble,True,False,pass
Discount program details for member 44781239.,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.9115152592589165,0.3221697053322833,0.9103820460424289,ensemble,False,False,disagreement
What member-level discount applies?,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.8499625899389469,0.25421994866009756,0.7921760001273238,ensemble,False,False,disagreement
Is a discount card or program active for this enrollment?,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.9949437121893305,0.3785235756575475,0.9944114922586487,ensemble,True,False,pass
Does member 88654321 have an override plan on file?,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.9893257542102751,0.3683024061176931,0.9839070060445282,ensemble,True,False,pass
Show the memberOverridePlan from eligibility.,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.9994000967129311,0.5882497299719853,0.9992919653543634,ensemble,True,False,pass
Is there an override plan ID set for this member?,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.9992979077548924,0.5960060169227408,0.999048455024052,ensemble,True,False,pass
Override plan for member 77234581.,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.8976496368335373,0.3238690071323291,0.8871963823526496,ensemble,False,False,disagreement
What is the member-level override plan?,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.9950917681552857,0.42629501107360923,0.9937540052902404,ensemble,True,False,pass
Show the override plan from eligibility.,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.999342811481285,0.5924570301252766,0.9991358847888682,ensemble,True,False,pass
Does this member have a plan override set?,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.9988795183907592,0.5569011592742975,0.9984503039664956,ensemble,True,False,pass
Member override plan for member 44781239.,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.9033147179053251,0.3123851775452444,0.8962807246083022,ensemble,False,False,disagreement
Is there an override plan ID on this enrollment?,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.9805469816458903,0.2954402076422652,0.9753252936992657,ensemble,True,False,pass
Show the memberOverridePlan field for this member.,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.9980285021240232,0.48009886340373154,0.9976231871679013,ensemble,True,False,pass
Give me a high-level overview of this PA.,pa_summary,pa_summary,True,override_domain,override_domain,True,0.9993641798205353,0.5964463914896254,0.999267731601166,ensemble,True,False,pass
Show the key fields on this prior authorization.,pa_summary,pa_summary,True,override_domain,override_domain,True,0.9920836653974544,0.43630101419462175,0.9877229034698655,ensemble,True,False,pass
PA summary for this member's override record.,pa_summary,member_override_plan,False,override_domain,member_domain,False,0.8793788230068824,0.22862202973086737,0.8701577384778019,ensemble,False,False,disagreement
What are the main configuration details on this PA?,pa_summary,pa_summary,True,override_domain,override_domain,True,0.9970779175265273,0.47136327183085164,0.9961532378919495,ensemble,True,False,pass
Quick rundown of this PA record.,pa_summary,pa_summary,True,override_domain,override_domain,True,0.9995223629510694,0.6120736345307178,0.9994568002737384,ensemble,True,False,pass
Show me everything about this PA at a glance.,pa_summary,pa_summary,True,override_domain,override_domain,True,0.9990846344335249,0.5727001094449006,0.9989327837303433,ensemble,True,False,pass
PA overview for PA JW012726LC.,pa_summary,prior_auth_info,False,override_domain,cap_api,False,0.8476207961172134,0.22523469516810674,0.8358541025046349,ensemble,True,True,pass
Summarize the prior auth configuration.,pa_summary,pa_summary,True,override_domain,override_domain,True,0.7729122467146284,0.25050448127591807,0.6425708846726303,ensemble,False,False,disagreement
Show the PA record details for this member.,pa_summary,prior_auth_info,False,override_domain,cap_api,False,0.7890059269133018,0.34578879265941653,0.7595908468228425,ensemble,False,True,disagreement
What are the key facts on this prior authorization?,pa_summary,pa_summary,True,override_domain,override_domain,True,0.9682354898678375,0.3508227280556714,0.945088233102029,ensemble,True,False,pass
Will this PA override reject code 75?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.9990103417381673,0.6473721938000185,0.9982579361280406,ensemble,True,False,pass
Does this PA handle a reject 70?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.9951589235903712,0.4672529415424601,0.9921274454720905,ensemble,True,False,pass
Can this PA override reject 76?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.9992835042050305,0.6462546502911337,0.9988262260448475,ensemble,True,False,pass
Which reject codes does this PA override?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.4897583281982495,0.23397852909427724,0.14288839852524904,ensemble,False,False,disagreement
Show reject override capability for this PA.,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.969408885022593,0.2680191367711366,0.9613165062911195,ensemble,True,False,pass
Will this prior authorization bypass a specific rejection?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.9545762923111719,0.28269243349834106,0.9438154644996688,ensemble,True,False,pass
PA reject override for codes 75 and 76.,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.9765231104182694,0.28574923837828714,0.9663628617007209,ensemble,True,False,pass
Does this override handle rejection code 70?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.9675320641737487,0.3322004502991272,0.9415432894048581,ensemble,True,False,pass
Which NCPDP rejects can this PA override?,pa_override_reject,rejection_reasons,False,override_domain,cap_api,False,0.5990055775110235,0.17258463959034068,0.5295948956679463,ensemble,False,False,disagreement
Can this PA get around a reject 75 at the pharmacy?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.9969157219779429,0.43879680752216393,0.9965617291979039,ensemble,True,False,pass
What does the agent code field mean on a PA?,pa_field_help,pa_agent_code,False,override_domain,override_domain,True,0.8586199115112075,0.4046846571412767,0.7985406965022591,ensemble,False,False,disagreement
Explain what the ignore status code does.,pa_field_help,pa_ignore_status,False,override_domain,override_domain,True,0.9979797675944337,0.48320485215921033,0.9976625393117723,ensemble,True,False,pass
Help me understand what the clinical admin code field is for.,pa_field_help,pa_clinical_admin_code,False,override_domain,override_domain,True,0.9952753084813267,0.4310570068360267,0.992912474439208,ensemble,True,False,pass
What is the purpose of the transform care field on a PA?,pa_field_help,pa_transform_care,False,override_domain,override_domain,True,0.9449158049533446,0.3311344014125175,0.8953141718534325,ensemble,True,False,pass
Explain the drug type indicator field.,pa_field_help,pa_field_help,True,override_domain,override_domain,True,0.7691495664399243,0.3105829372302387,0.6245729417830159,ensemble,False,False,disagreement
What does the follow me logic field do?,pa_field_help,pa_follow_me_logic,False,override_domain,override_domain,True,0.9964012058395159,0.47205385921624404,0.9947230532171794,ensemble,True,False,pass
Help me understand this PA field.,pa_field_help,pa_summary,False,override_domain,override_domain,True,0.6286115378534116,0.1781459557177259,0.40582817725640985,ensemble,False,False,disagreement
What is the reason code field used for?,pa_field_help,pa_reason_code,False,override_domain,override_domain,True,0.9776970727646884,0.37405147018883783,0.9593446179418089,ensemble,True,False,pass
Explain what effectiveBeginDate means on a PA.,pa_field_help,pa_effective_dates,False,override_domain,override_domain,True,0.6602660932413165,0.2943090122397829,0.40572263770753575,ensemble,False,False,disagreement
What does the specialtyRxOverride indicator control?,pa_field_help,pa_specialty_rx_override,False,override_domain,override_domain,True,0.9926706981023896,0.4397781579972865,0.9874571855647482,ensemble,True,False,pass
How does the copay on this PA affect member pricing?,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.9991113813672705,0.6425339352743281,0.998713041101516,ensemble,True,False,pass
Show the copay impact of this PA on out-of-pocket cost.,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.990882617730796,0.4280218151402766,0.9867353831516935,ensemble,True,False,pass
What copay override is set on this PA?,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.9342595223539917,0.2870286544859928,0.8865419163376411,ensemble,True,False,pass
PA copay influence on member cost.,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.9741045255698575,0.2898116672326549,0.9681224283422494,ensemble,True,False,pass
Does this PA change the member's copay amount?,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.9331556773658995,0.374302954086958,0.8746370351646613,ensemble,True,False,pass
Show the pricing effect of the copay on this PA.,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.9985167647195629,0.5824685492248276,0.9976834428235959,ensemble,True,False,pass
How does this PA override affect copay?,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.9990244382853517,0.6437907825749578,0.9986621674661271,ensemble,True,False,pass
What is the copay amount configured on this PA?,pa_copay_pricing,member_eligibility_copay,False,override_domain,member_domain,False,0.9357337018103578,0.35041013403646515,0.8821694477921803,ensemble,True,False,pass
Does this PA modify the cost to the member?,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.8541997238806087,0.22682159054166073,0.7485728869773545,ensemble,True,False,pass
Copay override pricing for this PA.,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.9967634622099734,0.4610343632342784,0.9959104837619295,ensemble,True,False,pass
What drugs are covered by this PA?,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.9995458189772237,0.6631932387331253,0.9993931915089014,ensemble,True,False,pass
Show the GPI or NDC list on this PA.,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.9640493178852627,0.34349388409024484,0.9421985831021231,ensemble,True,False,pass
Which medications does this PA authorize?,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.9884930079286139,0.35076191723999134,0.9833419173475464,ensemble,True,False,pass
Drug scope for this prior authorization.,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.9969935011467019,0.5166317066938715,0.995873744715006,ensemble,True,False,pass
What is the authorized drug list for this PA?,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.993211337561401,0.5462029164809646,0.987155439198918,ensemble,True,False,pass
Does this PA cover LISINOPRIL?,pa_drug_coverage,Pricing,False,override_domain,claim_history_search,False,0.544903851689281,0.23905641496689042,0.18225483446561008,ensemble,False,False,disagreement
Show the drugs this PA applies to.,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.986601624400918,0.3488177553957984,0.9823536219742485,ensemble,True,False,pass
Which NDCs or GPIs are included in this PA?,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.9893602226335171,0.360213268775677,0.9859806518633375,ensemble,True,False,pass
PA drug list.,pa_drug_coverage,PriorAuth,False,override_domain,claim_history_search,False,0.5426671165031632,0.1961914791916352,0.1982837960829988,ensemble,False,False,disagreement
What medications fall under this authorization?,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.9917442822911682,0.3837618501817537,0.9899410675832878,ensemble,True,False,pass
How many claims have referenced this PA?,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.9923545119921369,0.414836032290051,0.9894995409412018,ensemble,True,False,pass
PA utilization count.,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.8329125613105414,0.23799910242755498,0.7788478062284618,ensemble,False,False,disagreement
How many times has this PA been used?,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.9896719004098512,0.374093804851568,0.9852423677138061,ensemble,True,False,pass
Show the number of claims linked to this PA.,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.997852074510373,0.5166526095488659,0.997108309832226,ensemble,True,False,pass
PA claim count for this member.,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.9377259301375733,0.29273835733651216,0.8874572340564277,ensemble,True,False,pass
How heavily has this PA been utilized?,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.9960129724021642,0.46473236002684065,0.9943692398097178,ensemble,True,False,pass
What is the usage count on this PA?,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.9978983026974186,0.4900120532997247,0.9974561329841799,ensemble,True,False,pass
How many fills have used this prior authorization?,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.9976938057270174,0.5056135382978063,0.9973122473329213,ensemble,True,False,pass
Number of claims processed against this PA.,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.9938876901666124,0.4200980438470286,0.9928022714718355,ensemble,True,False,pass
Is this PA close to its utilization limit?,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.9288718056486658,0.2265225801065507,0.9028230142951232,ensemble,True,False,pass
What is the reason code on this PA?,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.9999287233335478,0.785782997926893,0.9999118462372983,ensemble,True,False,pass
Show the PA reason code — is it U1 or LC?,pa_reason_code,medicare_part_d,False,override_domain,cap_api,False,0.6244444285374016,0.17928148698616958,0.4628493372422917,ensemble,False,False,disagreement
What override reason classification is set?,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.9665243583032788,0.2835074054962764,0.957751178958443,ensemble,True,False,pass
Reason code for PA JW012726LC.,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.9998137125096943,0.6960538449996414,0.999793896487407,ensemble,True,False,pass
Is this PA coded as OD or OA?,pa_reason_code,prior_auth_info,False,override_domain,cap_api,False,0.5346396210177053,0.10854527233336989,0.45267636989364657,ensemble,False,False,disagreement
Show the reason code on this prior authorization.,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.9995741808348432,0.6530980247307221,0.9994751109876947,ensemble,True,False,pass
What type of override reason applies — US or U3?,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.9707194882848874,0.2720208635303255,0.9623109059620908,ensemble,True,False,pass
PA reason code?,pa_reason_code,prior_auth_info,False,override_domain,cap_api,False,0.530729295650657,0.13193997218237521,0.47341622815456147,ensemble,False,False,disagreement
Which reason code category does this PA fall into?,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.9994638836062911,0.5906075847275858,0.9994014300636829,ensemble,True,False,pass
What is the override reason on this authorization?,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.7510717577102641,0.20769260800982092,0.6055928822394511,ensemble,True,False,pass
When does this PA take effect?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.9986255837400875,0.5321416554794949,0.998346530357101,ensemble,True,False,pass
Show the begin and end dates for this PA.,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.9998239960249546,0.7284642891169233,0.9997933021784885,ensemble,True,False,pass
Is this PA currently active or expired?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.9916420626639793,0.37982935693237424,0.9894740390465123,ensemble,True,False,pass
Effective period for PA JW012726LC.,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.9981273504343575,0.5239589660793448,0.9974728469136727,ensemble,True,False,pass
What are the start and end dates on this authorization?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.9713444214564543,0.30437992939169384,0.9566300796613344,ensemble,True,False,pass
When does this PA expire?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.999811492598859,0.7020456861803058,0.9997871201743143,ensemble,True,False,pass
PA effective dates?,pa_effective_dates,PriorAuth,False,override_domain,claim_history_search,False,0.5280378720492301,0.16364699080143452,0.36850784106193074,ensemble,False,False,disagreement
Is this PA still within its active period?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.9918121293319279,0.4059984351859843,0.9893442548131582,ensemble,True,False,pass
Show dateBegin and dateEnd for this PA.,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.9991498572547298,0.5726953674679934,0.9989954186178118,ensemble,True,False,pass
When was this PA activated and when does it end?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.9928040580837377,0.42388705422370754,0.9904464857882281,ensemble,True,False,pass
What is the agent code on this PA?,pa_agent_code,pa_agent_code,True,override_domain,override_domain,True,0.9999409992422152,0.7802865191575687,0.9999295221252157,ensemble,True,False,pass
Who created this PA — agent code A or C?,pa_agent_code,pa_agent_code,True,override_domain,override_domain,True,0.9992633758563861,0.5620775524024337,0.9992038293141693,ensemble,True,False,pass
Show the agent source code on this authorization.,pa_agent_code,pa_agent_code,True,override_domain,override_domain,True,0.9928753147575343,0.4131340205795566,0.9888391577664694,ensemble,True,False,pass
Was this PA created by the system or a human agent?,pa_agent_code,prior_auth_info,False,override_domain,cap_api,False,0.550897389742821,0.14310003873872712,0.28784081936739453,ensemble,False,False,disagreement
Agent code for PA JW012726LC.,pa_agent_code,pa_agent_code,True,override_domain,override_domain,True,0.999276482057445,0.5602591605557353,0.999187455647197,ensemble,True,False,pass
Is the agent code set to H or 3?,pa_agent_code,pa_agent_code,True,override_domain,override_domain,True,0.9981288924694194,0.48163550948304,0.9979002648006721,ensemble,True,False,pass
Who entered this PA?,pa_agent_code,prior_auth_info,False,override_domain,cap_api,False,0.6698779750740176,0.17321911518122352,0.5960288389524161,ensemble,False,True,disagreement
Show the source of this prior authorization.,pa_agent_code,prior_auth_info,False,override_domain,cap_api,False,0.5393064677467153,0.16542774509102298,0.3526271634242212,ensemble,False,True,disagreement
PA agent code?,pa_agent_code,prior_auth_info,False,override_domain,cap_api,False,0.530729295650657,0.13193997218237521,0.47341622815456147,ensemble,False,False,disagreement
What agent or system created this PA record?,pa_agent_code,pa_agent_code,True,override_domain,override_domain,True,0.9881559409575079,0.35002083636802583,0.9828845706329963,ensemble,True,False,pass
What is the ignore status on this PA?,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.999671452976465,0.6518465612059127,0.999630239864886,ensemble,True,False,pass
Is the ignore code set to Y or P?,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.9964479314798758,0.41806475204462734,0.9960033936689701,ensemble,True,False,pass
Show the processing bypass indicator on this PA.,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.3685970002314194,0.07830996433112,0.1893292140612502,ensemble,False,False,disagreement
Ignore status for this authorization.,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.9880830346008296,0.3999137558849196,0.9805518476803525,ensemble,True,False,pass
Is this PA being ignored during processing?,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.8576327424764857,0.22694971599175162,0.8263423236049608,ensemble,False,False,disagreement
What is the ignore code — Y P or 3?,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.9104388960631099,0.3625139334382738,0.9069573669253889,ensemble,False,False,disagreement
PA ignore status?,pa_ignore_status,prior_auth_info,False,override_domain,cap_api,False,0.8942439728782365,0.29584253150232354,0.8873574827648018,ensemble,False,False,disagreement
Is the ignore indicator active on this PA?,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.996006553949285,0.4209740271963559,0.9951471110265311,ensemble,True,False,pass
Show the bypass status code on this PA.,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.8794877667484601,0.2369816539948972,0.8621107748069582,ensemble,False,False,disagreement
Should this PA be skipped during claim processing?,pa_ignore_status,prior_auth_info,False,override_domain,cap_api,False,0.8496387544988717,0.2068953013228313,0.8301059975387368,ensemble,False,False,disagreement
Does this PA override the specialty Rx reject?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.9991729766985391,0.5833085468696432,0.9990606647949631,ensemble,True,False,pass
Show the specialty prescription override indicator.,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.9995705787460423,0.65209127343282,0.999416196768131,ensemble,True,False,pass
Is the specialty Rx bypass enabled on this PA?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.9957219594635413,0.3863005743591274,0.9953429244997879,ensemble,True,False,pass
Specialty override for this PA.,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.9984333498427291,0.5080493816360648,0.9982537949270986,ensemble,True,False,pass
Can this PA bypass the specialty drug rejection?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.993462169978671,0.40082015315039593,0.9922550620226214,ensemble,True,False,pass
Is the specialtyRxOverride set to yes?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.9976565079664579,0.46586174449210715,0.9972483342230104,ensemble,True,False,pass
Does this authorization handle specialty pharmacy rejects?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.9706874483071909,0.30572494947198103,0.9536581263364132,ensemble,True,False,pass
Specialty Rx override?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.999217977204246,0.5747097907203539,0.9990827091439892,ensemble,True,False,pass
Show the specialty prescription bypass on this PA.,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.9930651301829813,0.363802809072167,0.9921781754972893,ensemble,True,False,pass
Will this PA override a specialty drug rejection at POS?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.9863008625884672,0.3496430568583372,0.9831615305068003,ensemble,True,False,pass
What is the clinical administration code on this PA?,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.9999185125850123,0.7748604184209925,0.9999015316488863,ensemble,True,False,pass
Show the clinical admin code — A or C?,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.998804731740434,0.5240721742793959,0.9986408398491986,ensemble,True,False,pass
Is the clinical admin code populated on this PA?,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.9995716134986141,0.6126445760373846,0.9995367238166586,ensemble,True,False,pass
Clinical administration code for this authorization.,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.9991402881075282,0.5527036173218269,0.9990295642922359,ensemble,True,False,pass
What clinical admin designation does this PA have?,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.99046981304333,0.3331803484331504,0.9882786141070685,ensemble,True,False,pass
PA clinical code?,pa_clinical_admin_code,prior_auth_info,False,override_domain,cap_api,False,0.530729295650657,0.13193997218237521,0.47341622815456147,ensemble,False,False,disagreement
Show whether the clinical admin code is set.,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.9987422900641806,0.508859290662687,0.9986387889802228,ensemble,True,False,pass
What is the clinical code classification on this PA?,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.7334969819579747,0.21259189220732788,0.5815128733601944,ensemble,False,False,disagreement
Is the clinical admin code A C or blank?,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.9992667669945331,0.5668241208046203,0.999199163032537,ensemble,True,False,pass
Show the clinical administration setting on this PA.,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.9869191928555245,0.31278143022953697,0.9852224379446954,ensemble,True,False,pass
What is the transform care type on this PA?,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.9999351994177822,0.78312318889087,0.9999247805708801,ensemble,True,False,pass
Show the care transformation program for this PA.,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.9955026115637273,0.3826530424324561,0.9950770591347721,ensemble,True,False,pass
Is there a transform care designation on this authorization?,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.9924766568809226,0.3496825238196328,0.991640539472646,ensemble,True,False,pass
Transform care type for PA JW012726LC.,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.9991572232080217,0.5645247915265501,0.9990600275457179,ensemble,True,False,pass
What care transformation program does this PA belong to?,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.9947365226515076,0.3652253978355294,0.994404174367455,ensemble,True,False,pass
PA transform care?,pa_transform_care,prior_auth_info,False,override_domain,cap_api,False,0.7708923101188931,0.21041502524743838,0.7582277786274056,ensemble,False,False,disagreement
