Prompt,actual_intent,predicted_intent,intent_match,actual_domain,predicted_domain,domain_match,confidence,raw_confidence,margin,source,agreement,is_confusion_pair,gate_reason
What is the caretaker's name for member 77234581?,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.33666666981483956,0.39607843511053276,0.3125647095843232,ensemble,False,False,disagreement
Show the caretaker details from Medicare.,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.6176531066187245,0.6176531066726962,0.6000959848047018,ensemble,True,False,pass
Is there a caretaker on file for this member?,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.7280516201880798,0.7280516202518754,0.7162159649269028,ensemble,True,False,pass
Caretaker information for member 44781239.,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.3395047448995119,0.39941734697515047,0.3136527441960386,ensemble,False,False,disagreement
Who is listed as the caretaker for this beneficiary?,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.4214202791354066,0.42142027917191294,0.40091437159754656,ensemble,True,False,pass
Pull the caretaker name from the Part D record.,member_caretaker_info,member_caretaker_info,True,member_domain,member_domain,True,0.6664225576365785,0.6664225576948901,0.6477536045329035,ensemble,True,False,pass
Show the authorized representative for this Medicare member.,member_caretaker_info,medicare_coverage,False,member_domain,member_domain,True,0.08372840698950965,0.11961200999465925,0.042773386216709536,ensemble,False,False,disagreement
What language preference is set for member 88654321?,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.37667376923351914,0.44314561090140375,0.3552584470834372,ensemble,False,False,disagreement
Show the mbrLangCode for this member.,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.4657891396901577,0.4657891397306129,0.445551901449994,ensemble,True,False,pass
What is the communication language on file?,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.29042299712961134,0.3416741142995403,0.26249078445210794,ensemble,False,False,disagreement
Language code for member 77234581.,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.35665274762344024,0.41959146782862605,0.3337561873926578,ensemble,False,False,disagreement
What language does this member prefer?,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.6790408664076875,0.6790408664671215,0.666162547595821,ensemble,True,False,pass
Show the language preference indicator.,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.37990098627673224,0.37990098630954333,0.3583272293806965,ensemble,True,False,pass
Member language setting for member 44781239.,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.47275147468443796,0.4727514747255131,0.4553067679137463,ensemble,True,False,pass
Is there a language code on this member's record?,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.4948757212960897,0.4948757213391337,0.47933908765836175,ensemble,True,False,pass
What is the preferred language for communication?,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.34065074218925934,0.40076557908085586,0.30866935571601095,ensemble,False,False,disagreement
Language pref?,member_language_pref,member_language_pref,True,member_domain,member_domain,True,0.4492566732372946,0.4492566732762784,0.42209121658284093,ensemble,True,False,pass
What discount program is assigned to member 88654321?,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.3294187041408577,0.3875514166697952,0.3129434624772612,ensemble,False,False,disagreement
Show the discount program type for this member.,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.8921032811312488,0.8921032812096452,0.8870579005812516,ensemble,True,False,pass
Is there a discount program on file?,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.39706225768896575,0.39706225772330433,0.3719339786483951,ensemble,True,False,pass
Discount program for member 77234581.,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.2972003260251595,0.34964744241265916,0.2594110097128579,ensemble,False,False,disagreement
What type of discount is applied to this member's account?,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.39701754325959826,0.39701754329393296,0.34176604636201596,ensemble,True,False,pass
Show the member discount program indicator.,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.4268684872419742,0.42686848727896554,0.4084338549174942,ensemble,True,False,pass
Does this member have a discount program assigned?,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.720012193709076,0.720012193772157,0.7078907428657413,ensemble,True,False,pass
Discount program details for member 44781239.,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.30293906440078866,0.3563988993257651,0.27779553657486095,ensemble,False,False,disagreement
What member-level discount applies?,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.2644615752509704,0.3111312650278324,0.23361265332670111,ensemble,False,False,disagreement
Is a discount card or program active for this enrollment?,member_discount_program,member_discount_program,True,member_domain,member_domain,True,0.35461138479584947,0.4171898645018353,0.33692791895659147,ensemble,False,False,disagreement
Does member 88654321 have an override plan on file?,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.32060157086699137,0.3771783186996176,0.3012677108100476,ensemble,False,False,disagreement
Show the memberOverridePlan from eligibility.,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.5956618647252546,0.5956618647772689,0.5815113484259975,ensemble,True,False,pass
Is there an override plan ID set for this member?,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.612804024987687,0.6128040250412264,0.5979011296828358,ensemble,True,False,pass
Override plan for member 77234581.,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.2964103186058733,0.34871802191929857,0.26996366011434597,ensemble,False,False,disagreement
What is the member-level override plan?,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.4091194726766487,0.4091194727120605,0.3808753845045224,ensemble,True,False,pass
Show the override plan from eligibility.,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.6263149746993891,0.6263149747541309,0.6101428801809762,ensemble,True,False,pass
Does this member have a plan override set?,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.5851087189428121,0.5851087189938871,0.5638320760181447,ensemble,True,False,pass
Member override plan for member 44781239.,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.2666726092231693,0.3137324814659449,0.23000684722510767,ensemble,False,False,disagreement
Is there an override plan ID on this enrollment?,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.3272490119917942,0.3272490120199194,0.29733839467795176,ensemble,True,False,pass
Show the memberOverridePlan field for this member.,member_override_plan,member_override_plan,True,member_domain,member_domain,True,0.5038789350559287,0.5038789350997739,0.48295665868001425,ensemble,True,False,pass
Give me a high-level overview of this PA.,pa_summary,pa_summary,True,override_domain,override_domain,True,0.5996435554024535,0.5996435554548217,0.5839976780508643,ensemble,True,False,pass
Show the key fields on this prior authorization.,pa_summary,pa_summary,True,override_domain,override_domain,True,0.4674474014611847,0.4674474015017875,0.4417374164478146,ensemble,True,False,pass
PA summary for this member's override record.,pa_summary,member_override_plan,False,override_domain,member_domain,False,0.18452871766780077,0.2170926090392633,0.1076640648814248,ensemble,False,False,disagreement
What are the main configuration details on this PA?,pa_summary,pa_summary,True,override_domain,override_domain,True,0.5256034688457953,0.5256034688915738,0.5038448376699908,ensemble,True,False,pass
Quick rundown of this PA record.,pa_summary,pa_summary,True,override_domain,override_domain,True,0.6823016569602994,0.6823016570200247,0.6689513331986869,ensemble,True,False,pass
Show me everything about this PA at a glance.,pa_summary,pa_summary,True,override_domain,override_domain,True,0.5907130864239856,0.5907130864755592,0.567757203982929,ensemble,True,False,pass
PA overview for PA JW012726LC.,pa_summary,prior_auth_info,False,override_domain,cap_api,False,0.09519604280353598,0.21635464275356464,0.07520148593741599,ensemble,False,True,disagreement
Summarize the prior auth configuration.,pa_summary,pa_summary,True,override_domain,override_domain,True,0.20525665613499822,0.2932237945036661,0.14434142939196304,ensemble,False,False,disagreement
Show the PA record details for this member.,pa_summary,prior_auth_info,False,override_domain,cap_api,False,0.15875226778983037,0.23345921735776376,0.09343938637899855,ensemble,False,True,disagreement
What are the key facts on this prior authorization?,pa_summary,pa_summary,True,override_domain,override_domain,True,0.40337115421628833,0.40337115425118836,0.3564580426979676,ensemble,True,False,pass
Will this PA override reject code 75?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.6840029943430456,0.6840029944029228,0.6597984190997753,ensemble,True,False,pass
Does this PA handle a reject 70?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.4896786934827267,0.4896786935253082,0.45168384791359273,ensemble,True,False,pass
Can this PA override reject 76?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.6138771596905668,0.6138771597442025,0.5818830250756002,ensemble,True,False,pass
Which reject codes does this PA override?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.38490208095329675,0.3849020809865531,0.29205136233105133,ensemble,True,False,pass
Show reject override capability for this PA.,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.3016803529054486,0.3016803529312982,0.25674643999212954,ensemble,True,False,pass
Will this prior authorization bypass a specific rejection?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.3035478327949725,0.3035478328209882,0.25188599733025985,ensemble,True,False,pass
PA reject override for codes 75 and 76.,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.25076515215925055,0.29501782609496324,0.1963123359410445,ensemble,False,False,disagreement
Does this override handle rejection code 70?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.334617415268996,0.3346174152977771,0.24580085320494058,ensemble,True,False,pass
Which NCPDP rejects can this PA override?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.05912046316919408,0.10749175122528329,0.009534575743164185,ensemble,False,False,disagreement
Can this PA get around a reject 75 at the pharmacy?,pa_override_reject,pa_override_reject,True,override_domain,override_domain,True,0.457786539830642,0.4577865398703852,0.4183264844941127,ensemble,True,False,pass
What does the agent code field mean on a PA?,pa_field_help,pa_agent_code,False,override_domain,override_domain,True,0.46719242873199024,0.4671924287725704,0.33650377924806896,ensemble,True,False,pass
Explain what the ignore status code does.,pa_field_help,pa_ignore_status,False,override_domain,override_domain,True,0.4861830429142102,0.4861830429564806,0.46776382664724125,ensemble,True,False,pass
Help me understand what the clinical admin code field is for.,pa_field_help,pa_clinical_admin_code,False,override_domain,override_domain,True,0.47170073439082905,0.4717007344318103,0.4425139562916022,ensemble,True,False,pass
What is the purpose of the transform care field on a PA?,pa_field_help,pa_transform_care,False,override_domain,override_domain,True,0.3709017431675586,0.3709017431995687,0.26210114261655126,ensemble,True,False,pass
Explain the drug type indicator field.,pa_field_help,pa_field_help,True,override_domain,override_domain,True,0.3002654533796063,0.35325347459468226,0.1889482856714493,ensemble,False,False,disagreement
What does the follow me logic field do?,pa_field_help,pa_follow_me_logic,False,override_domain,override_domain,True,0.4780262793173702,0.47802627935891473,0.4247043312854969,ensemble,True,False,pass
Help me understand this PA field.,pa_field_help,pa_field_help,True,override_domain,override_domain,True,0.12729744099676807,0.1497616953026442,0.002803044794694094,ensemble,False,False,disagreement
What is the reason code field used for?,pa_field_help,pa_reason_code,False,override_domain,override_domain,True,0.4007821219901585,0.400782122024828,0.32388028165724164,ensemble,True,False,pass
Explain what effectiveBeginDate means on a PA.,pa_field_help,pa_field_help,True,override_domain,override_domain,True,0.23783357868901997,0.2798042102462792,0.03376728986346511,ensemble,False,False,disagreement
What does the specialtyRxOverride indicator control?,pa_field_help,pa_specialty_rx_override,False,override_domain,override_domain,True,0.4362293955594401,0.43622939559726437,0.37710478213943643,ensemble,True,False,pass
How does the copay on this PA affect member pricing?,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.643390946012298,0.6433909460685595,0.6199574424597855,ensemble,True,False,pass
Show the copay impact of this PA on out-of-pocket cost.,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.5005228738886153,0.5005228739321617,0.46501540120902324,ensemble,True,False,pass
What copay override is set on this PA?,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.26623600353928006,0.2662360035619751,0.14382546146956987,ensemble,True,False,pass
PA copay influence on member cost.,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.21879898524655372,0.2574105709002081,0.17875624629391962,ensemble,False,False,disagreement
Does this PA change the member's copay amount?,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.4261079707718666,0.42610797080879015,0.3611414414150419,ensemble,True,False,pass
Show the pricing effect of the copay on this PA.,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.5560149452812602,0.5560149453297455,0.5279916052818147,ensemble,True,False,pass
How does this PA override affect copay?,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.6292919704133604,0.6292919704683673,0.5996222722821627,ensemble,True,False,pass
What is the copay amount configured on this PA?,pa_copay_pricing,member_eligibility_copay,False,override_domain,member_domain,False,0.39452667815051534,0.39452667818462833,0.28575364452240243,ensemble,True,False,pass
Does this PA modify the cost to the member?,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.21011448448632083,0.21011448450402115,0.1337055297933676,ensemble,True,False,pass
Copay override pricing for this PA.,pa_copay_pricing,pa_copay_pricing,True,override_domain,override_domain,True,0.5150798559536475,0.5150798559984897,0.4878760075714446,ensemble,True,False,pass
What drugs are covered by this PA?,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.6731671755559733,0.6731671756148849,0.6563249184773506,ensemble,True,False,pass
Show the GPI or NDC list on this PA.,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.301218713056307,0.35437495656737117,0.2333211882322058,ensemble,False,False,disagreement
Which medications does this PA authorize?,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.37548150663438323,0.37548150666680113,0.34036134605098595,ensemble,True,False,pass
Drug scope for this prior authorization.,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.520033900697141,0.5200339007424242,0.4836194781016234,ensemble,True,False,pass
What is the authorized drug list for this PA?,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.6033140527843547,0.6033140528370496,0.5441612031418158,ensemble,True,False,pass
Does this PA cover LISINOPRIL?,pa_drug_coverage,Pricing,False,override_domain,claim_history_search,False,0.27102329191198543,0.3188509316885372,0.13016243941030187,ensemble,False,False,disagreement
Show the drugs this PA applies to.,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.3667903257205262,0.3667903257521706,0.3296717228304617,ensemble,True,False,pass
Which NDCs or GPIs are included in this PA?,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.39105916943217395,0.39105916946597835,0.36242694611469817,ensemble,True,False,pass
PA drug list.,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.30955527697849927,0.30955527700504976,0.19830308729267426,ensemble,True,False,pass
What medications fall under this authorization?,pa_drug_coverage,pa_drug_coverage,True,override_domain,override_domain,True,0.42233435862386065,0.4223343586604485,0.3951568913226736,ensemble,True,False,pass
How many claims have referenced this PA?,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.442030485057692,0.44203048509603277,0.40673599346229894,ensemble,True,False,pass
PA utilization count.,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.2945380489884289,0.3465153517809329,0.2738308365242129,ensemble,False,False,disagreement
How many times has this PA been used?,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.4606912516061553,0.46069125164615704,0.43604672304424413,ensemble,True,False,pass
Show the number of claims linked to this PA.,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.5412593992094439,0.5412593992566163,0.5181974574084123,ensemble,True,False,pass
PA claim count for this member.,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.3921009736489589,0.39210097368285596,0.3665303354363907,ensemble,True,False,pass
How heavily has this PA been utilized?,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.49714393955084085,0.49714393959408637,0.4667648139165529,ensemble,True,False,pass
What is the usage count on this PA?,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.5088975697937665,0.5088975698380587,0.48418499906700774,ensemble,True,False,pass
How many fills have used this prior authorization?,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.49219919087873704,0.49219919092154296,0.4590131044062937,ensemble,True,False,pass
Number of claims processed against this PA.,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.47219988849650596,0.4721998885375318,0.4427753341926331,ensemble,True,False,pass
Is this PA close to its utilization limit?,pa_claim_usage,pa_claim_usage,True,override_domain,override_domain,True,0.19316147006661127,0.22724878833288537,0.15589547904156328,ensemble,False,False,disagreement
What is the reason code on this PA?,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.8825201030277496,0.8825201031052936,0.8778595725245306,ensemble,True,False,pass
Show the PA reason code — is it U1 or LC?,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.05928683668243139,0.08469548098143984,0.0043139353916677795,ensemble,False,False,disagreement
What override reason classification is set?,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.3596760847764493,0.35967608480746055,0.3068306443927692,ensemble,True,False,pass
Reason code for PA JW012726LC.,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.6930021742139377,0.6930021742746152,0.6813293419292321,ensemble,True,False,pass
Is this PA coded as OD or OA?,pa_reason_code,pa_drug_type_indicator,False,override_domain,override_domain,True,0.03736296046004399,0.05337565780381329,0.004062130681398244,ensemble,False,False,disagreement
Show the reason code on this prior authorization.,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.715405674682322,0.7154056747449937,0.6973427352622055,ensemble,True,False,pass
What type of override reason applies — US or U3?,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.2691075945592103,0.31659717009683636,0.23886427510817476,ensemble,False,False,disagreement
PA reason code?,pa_reason_code,beneficiary_info,False,override_domain,benefits_api,False,0.12150000315200528,0.22090909665867053,0.09870273534770545,ensemble,False,False,disagreement
Which reason code category does this PA fall into?,pa_reason_code,pa_reason_code,True,override_domain,override_domain,True,0.6333891733721698,0.6333891734275414,0.6201454367200875,ensemble,True,False,pass
What is the override reason on this authorization?,pa_reason_code,approval_info,False,override_domain,benefits_api,False,0.23697122388820985,0.2787896751864122,0.1326578176178277,ensemble,False,False,disagreement
When does this PA take effect?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.539106040291603,0.5391060403385834,0.521631070178629,ensemble,True,False,pass
Show the begin and end dates for this PA.,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.7492758552659181,0.7492758553316032,0.734606821240774,ensemble,True,False,pass
Is this PA currently active or expired?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.4480080257799287,0.4480080258188017,0.41090095509187735,ensemble,True,False,pass
Effective period for PA JW012726LC.,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.5338370131437914,0.5338370131903027,0.5060284315053468,ensemble,True,False,pass
What are the start and end dates on this authorization?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.38619042412884286,0.3861904241622138,0.3570581334674056,ensemble,True,False,pass
When does this PA expire?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.8870652662192704,0.8870652662972196,0.88218064541944,ensemble,True,False,pass
PA effective dates?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.15116954864540588,0.21595649808308565,0.10232995776811993,ensemble,False,False,disagreement
Is this PA still within its active period?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.42126835269493307,0.421268352731426,0.3939473611302257,ensemble,True,False,pass
Show dateBegin and dateEnd for this PA.,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.6464884478435967,0.6464884479001343,0.6323383996475501,ensemble,True,False,pass
When was this PA activated and when does it end?,pa_effective_dates,pa_effective_dates,True,override_domain,override_domain,True,0.48009244283431296,0.4800924428760414,0.45165606452699625,ensemble,True,False,pass
What is the agent code on this PA?,pa_agent_code,pa_agent_code,True,override_domain,override_domain,True,0.891389027314394,0.8913890273927279,0.8873767418020165,ensemble,True,False,pass
Who created this PA — agent code A or C?,pa_agent_code,pa_agent_code,True,override_domain,override_domain,True,0.5711783866433171,0.5711783866931519,0.5543280714941226,ensemble,True,False,pass
Show the agent source code on this authorization.,pa_agent_code,pa_agent_code,True,override_domain,override_domain,True,0.4592969662809364,0.45929696632081385,0.4417399725368654,ensemble,True,False,pass
Was this PA created by the system or a human agent?,pa_agent_code,PriorAuth,False,override_domain,claim_history_search,False,0.1703007810423833,0.24328683008120014,0.12985774720903845,ensemble,False,False,disagreement
Agent code for PA JW012726LC.,pa_agent_code,pa_agent_code,True,override_domain,override_domain,True,0.5982042402941682,0.5982042403464085,0.5825957681121816,ensemble,True,False,pass
Is the agent code set to H or 3?,pa_agent_code,pa_agent_code,True,override_domain,override_domain,True,0.5068900623696853,0.5068900624137986,0.4924896610910067,ensemble,True,False,pass
Who entered this PA?,pa_agent_code,PriorAuth,False,override_domain,claim_history_search,False,0.12617983662015997,0.18025690947241432,0.10173069404963786,ensemble,False,False,disagreement
Show the source of this prior authorization.,pa_agent_code,pa_effective_dates,False,override_domain,override_domain,True,0.10718742234288571,0.15312488907389346,0.03929295959774783,ensemble,False,False,disagreement
PA agent code?,pa_agent_code,beneficiary_info,False,override_domain,benefits_api,False,0.12150000315200528,0.22090909665867053,0.09870273534770545,ensemble,False,False,disagreement
What agent or system created this PA record?,pa_agent_code,pa_agent_code,True,override_domain,override_domain,True,0.37167616736457587,0.37167616739665493,0.34970812047126876,ensemble,True,False,pass
What is the ignore status on this PA?,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.6699476718919632,0.6699476719505891,0.6563732093768644,ensemble,True,False,pass
Is the ignore code set to Y or P?,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.45875008603633183,0.45875008607616075,0.43922949628186525,ensemble,True,False,pass
Show the processing bypass indicator on this PA.,pa_ignore_status,pa_override_reject,False,override_domain,override_domain,True,0.05196162705907213,0.09447568556935765,0.019996739682941397,ensemble,False,False,disagreement
Ignore status for this authorization.,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.42269699900683977,0.4226969990434598,0.3683572317687663,ensemble,True,False,pass
Is this PA being ignored during processing?,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.15546756026781106,0.18290301209505605,0.06501313304058028,ensemble,False,False,disagreement
What is the ignore code — Y P or 3?,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.3301891740655997,0.38845785187545473,0.2987378478737178,ensemble,False,False,disagreement
PA ignore status?,pa_ignore_status,prior_auth_info,False,override_domain,cap_api,False,0.24297066361649217,0.30371332954664576,0.21508945263834509,ensemble,True,True,pass
Is the ignore indicator active on this PA?,pa_ignore_status,pa_ignore_status,True,override_domain,override_domain,True,0.44920478605204767,0.4492047860910269,0.42406810595731886,ensemble,True,False,pass
Show the bypass status code on this PA.,pa_ignore_status,pa_override_reject,False,override_domain,override_domain,True,0.13183655463464825,0.15510182899474306,0.04102052244540349,ensemble,False,False,disagreement
Should this PA be skipped during claim processing?,pa_ignore_status,claim_status,False,override_domain,cap_api,False,0.08736779678804922,0.1284820541105073,0.02089370585318305,ensemble,False,True,disagreement
Does this PA override the specialty Rx reject?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.6215695810772385,0.6215695811315581,0.5945337353554377,ensemble,True,False,pass
Show the specialty prescription override indicator.,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.6724965611300967,0.6724965611889491,0.6573049087288321,ensemble,True,False,pass
Is the specialty Rx bypass enabled on this PA?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.4019395584341984,0.4019395584689713,0.3849344174342665,ensemble,True,False,pass
Specialty override for this PA.,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.5242589368582785,0.5242589369039374,0.5044715951116373,ensemble,True,False,pass
Can this PA bypass the specialty drug rejection?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.36884966902654454,0.3688496690583724,0.3132854832148486,ensemble,True,False,pass
Is the specialtyRxOverride set to yes?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.4893863766780997,0.489386376720655,0.46913360409964616,ensemble,True,False,pass
Does this authorization handle specialty pharmacy rejects?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.24384441779121063,0.2868757856612504,0.17135575032063935,ensemble,False,False,disagreement
Specialty Rx override?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.5762847841720911,0.5762847842223808,0.5520193716515827,ensemble,True,False,pass
Show the specialty prescription bypass on this PA.,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.4092477314371206,0.4092477314725437,0.37211042522677285,ensemble,True,False,pass
Will this PA override a specialty drug rejection at POS?,pa_specialty_rx_override,pa_specialty_rx_override,True,override_domain,override_domain,True,0.3487213059191421,0.3487213059491784,0.29719421530808177,ensemble,True,False,pass
What is the clinical administration code on this PA?,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.8543628967446517,0.8543628968196897,0.8476099457560298,ensemble,True,False,pass
Show the clinical admin code — A or C?,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.5617022652473678,0.5617022652963592,0.5464372338591579,ensemble,True,False,pass
Is the clinical admin code populated on this PA?,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.6343523839798372,0.6343523840352949,0.6214956088921774,ensemble,True,False,pass
Clinical administration code for this authorization.,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.5725834693294468,0.5725834693794066,0.5551137620330435,ensemble,True,False,pass
What clinical admin designation does this PA have?,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.3325527811175184,0.3912385660544302,0.3108533580373794,ensemble,False,False,disagreement
PA clinical code?,pa_clinical_admin_code,beneficiary_info,False,override_domain,benefits_api,False,0.12150000315200528,0.22090909665867053,0.09870273534770545,ensemble,False,False,disagreement
Show whether the clinical admin code is set.,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.5097871492929146,0.5097871493372856,0.49246172776859065,ensemble,True,False,pass
What is the clinical code classification on this PA?,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.23544151180306536,0.23544151182301964,0.1873111056204214,ensemble,True,False,pass
Is the clinical admin code A C or blank?,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.531242852415668,0.5312428524619486,0.5156671314938962,ensemble,True,False,pass
Show the clinical administration setting on this PA.,pa_clinical_admin_code,pa_clinical_admin_code,True,override_domain,override_domain,True,0.35529267154658467,0.35529267157720584,0.3130565440167658,ensemble,True,False,pass
What is the transform care type on this PA?,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.8450017097390088,0.8450017098132145,0.8378336547574535,ensemble,True,False,pass
Show the care transformation program for this PA.,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.42127564279369756,0.4212756428301909,0.402227920747063,ensemble,True,False,pass
Is there a transform care designation on this authorization?,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.40030698358043476,0.4003069836150619,0.37225843122879215,ensemble,True,False,pass
Transform care type for PA JW012726LC.,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.5737123629838345,0.5737123630338952,0.5590508426710876,ensemble,True,False,pass
What care transformation program does this PA belong to?,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.3820940450049775,0.38209404503798394,0.3644212828362004,ensemble,True,False,pass
PA transform care?,pa_transform_care,PriorAuth,False,override_domain,claim_history_search,False,0.10854119642491923,0.12769552521615224,0.01722617202365679,ensemble,False,False,disagreement
Show the transform care indicator on this PA.,pa_transform_care,pa_transform_care,True,override_domain,override_domain,True,0.4416626623835042,0.4416626624218121,0.41797413062110705,ensemble,True,False,pass
